session_t,hand,wrist_x,wrist_y,hand_scale,speed,seg_state,seg_buffered,curls,pose_best,pose_distance,pose_stable
40.333,1,1.05031,0.79951,0.24855,0.00756,WAITING,0,0.160|0.218|0.290|0.207,,inf,
40.427,1,1.05159,0.80065,0.25600,0.00669,WAITING,0,0.154|0.215|0.292|0.187,,inf,
40.573,1,1.05323,0.80113,0.25840,0.00662,WAITING,0,0.182|0.217|0.283|0.181,,inf,
40.669,1,1.05668,0.80003,0.25774,0.01404,WAITING,0,0.161|0.232|0.294|0.176,,inf,
40.787,1,1.05692,0.79920,0.25728,0.00332,WAITING,0,0.188|0.249|0.295|0.176,,inf,
40.890,1,1.06167,0.79892,0.25707,0.01848,WAITING,0,0.172|0.231|0.288|0.184,,inf,
41.110,1,1.07068,0.80025,0.26538,0.03434,WAITING,0,0.185|0.238|0.281|0.175,,inf,
41.173,1,1.07593,0.80194,0.26022,0.02117,WAITING,0,0.159|0.231|0.273|0.168,,inf,
41.249,1,1.09010,0.80485,0.26531,0.05454,WAITING,0,0.177|0.215|0.290|0.190,,inf,
41.403,1,1.10156,0.80912,0.26856,0.04554,WAITING,0,0.203|0.249|0.298|0.193,,inf,
41.501,1,1.10996,0.81460,0.27005,0.03714,WAITING,0,0.198|0.243|0.280|0.182,,inf,
41.649,1,1.11249,0.81678,0.27525,0.01215,WAITING,0,0.210|0.241|0.290|0.205,,inf,
41.853,1,1.11176,0.81481,0.26838,0.00784,WAITING,0,0.197|0.232|0.304|0.204,,inf,
41.949,1,1.10982,0.81427,0.26920,0.00747,WAITING,0,0.191|0.239|0.298|0.208,,inf,
42.028,1,1.10739,0.81274,0.27004,0.01063,WAITING,0,0.194|0.223|0.303|0.193,,inf,
42.182,1,1.10506,0.80823,0.26307,0.01929,WAITING,0,0.186|0.224|0.286|0.201,,inf,
42.266,1,1.10224,0.80755,0.26995,0.01074,WAITING,0,0.194|0.235|0.319|0.232,,inf,
42.354,1,1.08991,0.80601,0.28763,0.04319,WAITING,0,0.186|0.069|0.103|0.188,,inf,
42.440,1,1.08970,0.81191,0.27743,0.02129,WAITING,0,0.007|0.095|0.147|0.154,,inf,
42.581,1,1.09063,0.81673,0.27323,0.01795,WAITING,0,0.111|0.160|0.231|0.195,,inf,
42.667,1,1.09025,0.81902,0.26682,0.00868,WAITING,0,0.127|0.200|0.248|0.206,,inf,
42.772,1,1.09392,0.81577,0.25387,0.01929,WAITING,0,0.118|0.173|0.251|0.226,,inf,
42.857,1,1.09733,0.81322,0.25138,0.01696,WAITING,0,0.102|0.193|0.275|0.240,,inf,
43.030,1,1.09969,0.81323,0.25900,0.00910,WAITING,0,0.114|0.190|0.261|0.221,,inf,
43.120,1,1.10011,0.81447,0.25971,0.00507,WAITING,0,0.130|0.188|0.262|0.208,,inf,
43.183,1,1.09980,0.81466,0.26172,0.00138,WAITING,0,0.132|0.192|0.264|0.215,,inf,
43.266,1,1.09941,0.81544,0.26183,0.00333,WAITING,0,0.131|0.194|0.264|0.215,,inf,
43.432,1,1.09902,0.81441,0.25879,0.00426,WAITING,0,0.122|0.185|0.261|0.213,,inf,
43.522,1,1.09911,0.81492,0.26104,0.00198,WAITING,0,0.096|0.188|0.272|0.215,,inf,
43.608,1,1.09686,0.81474,0.26524,0.00851,WAITING,0,0.139|0.188|0.256|0.224,,inf,
43.740,1,1.09613,0.81573,0.26270,0.00468,WAITING,0,0.129|0.189|0.258|0.217,,inf,
43.872,1,1.09657,0.81429,0.25921,0.00580,WAITING,0,0.119|0.197|0.266|0.221,,inf,
43.954,1,1.09784,0.81251,0.25884,0.00843,WAITING,0,0.101|0.192|0.266|0.223,,inf,
44.056,1,1.09611,0.81230,0.26429,0.00658,WAITING,0,0.135|0.199|0.256|0.208,,inf,
44.207,1,1.09505,0.81349,0.26573,0.00601,WAITING,0,0.095|0.185|0.229|0.195,,inf,
44.301,1,1.08764,0.81363,0.26908,0.02754,WAITING,0,0.067|0.132|0.146|0.160,,inf,
44.382,1,1.08006,0.83149,0.30281,0.06406,WAITING,0,0.632|0.738|0.713|0.535,,inf,
44.476,1,1.08242,0.84852,0.31189,0.05513,IN_MOTION,4,0.806|0.920|0.867|0.688,,inf,
44.628,1,1.09093,0.87127,0.33138,0.07330,IN_MOTION,5,0.822|0.893|0.815|0.657,,inf,
44.716,1,1.10114,0.89144,0.34507,0.06550,IN_MOTION,6,0.786|0.844|0.756|0.600,,inf,
44.794,1,1.10748,0.90820,0.34893,0.05137,IN_MOTION,7,0.788|0.842|0.751|0.583,,inf,
44.885,1,1.11470,0.91943,0.35447,0.03766,IN_MOTION,8,0.782|0.822|0.742|0.555,,inf,
45.057,1,1.11939,0.92499,0.35504,0.02048,IN_MOTION,9,0.780|0.820|0.743|0.551,,inf,
45.144,1,1.12321,0.92843,0.35622,0.01443,IN_MOTION,10,0.782|0.821|0.733|0.536,,inf,
45.219,1,1.07438,0.93360,0.36060,0.13615,IN_MOTION,11,0.771|0.811|0.723|0.562,,inf,
45.340,1,1.00812,0.93556,0.36371,0.18226,IN_MOTION,12,0.783|0.819|0.729|0.592,,inf,
45.432,1,0.91693,0.93125,0.35349,0.25826,IN_MOTION,13,0.803|0.851|0.756|0.628,,inf,
45.516,1,0.79185,0.92988,0.36257,0.34500,IN_MOTION,14,0.779|0.836|0.763|0.641,,inf,
45.597,1,0.65305,0.93242,0.37207,0.37311,IN_MOTION,15,0.722|0.788|0.750|0.599,,inf,
45.670,1,0.53067,0.93232,0.35527,0.34448,IN_MOTION,16,0.749|0.819|0.774|0.668,,inf,
45.866,1,0.43463,0.92313,0.34371,0.28070,IN_MOTION,17,0.742|0.845|0.809|0.682,,inf,
45.993,1,0.37063,0.91473,0.33790,0.19103,IN_MOTION,18,0.768|0.863|0.825|0.688,,inf,
46.087,1,0.31714,0.90101,0.33447,0.16508,IN_MOTION,19,0.776|0.885|0.851|0.717,,inf,
46.282,1,0.28746,0.89383,0.33556,0.09100,IN_MOTION,20,0.775|0.881|0.836|0.709,,inf,
46.385,1,0.27225,0.89318,0.33879,0.04493,IN_MOTION,21,0.774|0.881|0.827|0.700,,inf,
46.479,1,0.26410,0.89332,0.33774,0.02414,IN_MOTION,22,0.774|0.889|0.832|0.710,,inf,
46.690,1,0.25883,0.89504,0.33791,0.01642,IN_MOTION,23,0.777|0.895|0.845|0.725,,inf,
46.821,1,0.25431,0.89677,0.33839,0.01429,IN_MOTION,24,0.769|0.890|0.843|0.714,,inf,
47.002,1,0.25015,0.89930,0.33403,0.01459,IN_MOTION,25,0.803|0.924|0.871|0.730,,inf,
47.107,1,0.24960,0.90178,0.33799,0.00751,WAITING,0,0.788|0.906|0.851|0.719,,inf,
47.282,1,0.24816,0.90265,0.33740,0.00498,WAITING,0,0.798|0.912|0.851|0.718,,inf,
47.602,1,0.24574,0.90234,0.33463,0.00729,WAITING,0,0.806|0.920|0.863|0.720,,inf,
47.790,1,0.24280,0.90497,0.33343,0.01183,WAITING,0,0.814|0.931|0.859|0.733,,inf,
47.907,0,,,,0.00000,WAITING,0,,,,
48.016,0,,,,0.00000,WAITING,0,,,,
48.182,0,,,,0.00000,WAITING,0,,,,
48.289,0,,,,0.00000,WAITING,0,,,,
48.381,0,,,,0.00000,WAITING,0,,,,
48.461,0,,,,0.00000,WAITING,0,,,,
48.632,0,,,,0.00000,WAITING,0,,,,
48.733,0,,,,0.00000,WAITING,0,,,,
48.892,1,0.69452,0.94947,0.28686,0.00000,WAITING,0,0.889|0.954|0.870|0.638,,inf,
49.023,1,0.94391,0.94832,0.31563,0.79017,WAITING,0,0.836|0.890|0.785|0.522,,inf,
49.082,1,1.08582,0.92990,0.32888,0.43509,IN_MOTION,3,0.802|0.827|0.711|0.551,,inf,
49.199,1,1.15848,0.92017,0.33306,0.22011,IN_MOTION,4,0.792|0.804|0.725|0.546,,inf,
49.291,1,1.20034,0.91267,0.33075,0.12858,IN_MOTION,5,0.804|0.822|0.721|0.558,,inf,
49.456,1,1.22314,0.91058,0.33329,0.06872,IN_MOTION,6,0.799|0.811|0.705|0.529,,inf,
49.520,1,1.23339,0.91002,0.33158,0.03095,IN_MOTION,7,0.789|0.822|0.719|0.545,,inf,
49.607,1,1.23245,0.91732,0.34127,0.02156,IN_MOTION,8,0.790|0.801|0.699|0.527,,inf,
49.699,1,1.20992,0.92489,0.34809,0.06829,IN_MOTION,9,0.766|0.794|0.686|0.526,,inf,
49.859,1,1.15025,0.92990,0.35158,0.17032,IN_MOTION,10,0.741|0.788|0.691|0.559,,inf,
49.949,1,1.08017,0.93187,0.34829,0.20129,IN_MOTION,11,0.759|0.800|0.713|0.593,,inf,
50.036,1,0.95642,0.93053,0.35661,0.34703,IN_MOTION,12,0.733|0.801|0.715|0.581,,inf,
50.183,1,0.82077,0.93274,0.35517,0.38198,IN_MOTION,13,0.754|0.824|0.744|0.621,,inf,
50.270,1,0.69810,0.93347,0.35467,0.34588,IN_MOTION,14,0.727|0.819|0.752|0.657,,inf,
50.360,1,0.56935,0.92956,0.36535,0.35257,IN_MOTION,15,0.705|0.777|0.740|0.665,,inf,
50.449,1,0.47102,0.91787,0.34779,0.28471,IN_MOTION,16,0.736|0.819|0.768|0.651,,inf,
50.602,1,0.39596,0.90528,0.33936,0.22428,IN_MOTION,17,0.737|0.838|0.812|0.671,,inf,
50.699,1,0.34211,0.89558,0.33175,0.16491,IN_MOTION,18,0.754|0.862|0.815|0.682,,inf,
50.791,1,0.30746,0.89291,0.33113,0.10497,IN_MOTION,19,0.754|0.856|0.816|0.686,,inf,
50.980,1,0.28680,0.89293,0.33026,0.06257,IN_MOTION,20,0.764|0.878|0.827|0.702,,inf,
51.091,1,0.27552,0.89292,0.32768,0.03441,IN_MOTION,21,0.779|0.888|0.836|0.705,,inf,
51.182,1,0.27206,0.89368,0.32926,0.01077,IN_MOTION,22,0.775|0.893|0.840|0.710,,inf,
51.285,1,0.26832,0.89429,0.32957,0.01149,IN_MOTION,23,0.779|0.887|0.833|0.710,,inf,
51.484,1,0.26543,0.89430,0.32678,0.00883,IN_MOTION,24,0.776|0.896|0.845|0.723,,inf,
51.600,1,0.26525,0.89552,0.33001,0.00372,IN_MOTION,25,0.772|0.888|0.836|0.711,,inf,
51.705,1,0.26598,0.89633,0.32989,0.00330,WAITING,0,0.776|0.887|0.837|0.702,,inf,
52.549,1,0.26648,0.90056,0.32437,0.01313,WAITING,0,0.727|0.856|0.819|0.636,,inf,
52.606,1,0.28971,0.91141,0.28986,0.08847,WAITING,0,0.673|0.825|0.800|0.714,,inf,
52.666,1,0.29895,0.91632,0.26907,0.03888,WAITING,0,0.646|0.778|0.740|0.616,,inf,
52.732,1,0.29816,0.91259,0.24874,0.01532,WAITING,0,0.709|0.843|0.847|0.707,,inf,
52.866,1,0.29466,0.90840,0.24351,0.02243,WAITING,0,0.754|0.913|0.923|0.764,,inf,
53.037,1,0.29341,0.90676,0.25653,0.00804,WAITING,0,0.762|0.953|0.940|0.788,,inf,
53.104,1,0.29143,0.90770,0.28431,0.00770,WAITING,0,0.760|0.884|0.853|0.742,,inf,
53.201,1,0.28767,0.91305,0.29943,0.02183,WAITING,0,0.724|0.841|0.808|0.719,,inf,
53.340,1,0.28950,0.91533,0.30344,0.00965,WAITING,0,0.727|0.837|0.793|0.699,,inf,
53.456,1,0.29186,0.91580,0.30501,0.00789,WAITING,0,0.725|0.841|0.801|0.715,,inf,
53.540,1,0.29421,0.91774,0.30892,0.00987,WAITING,0,0.719|0.827|0.793|0.700,,inf,
53.630,1,0.29758,0.92140,0.31173,0.01596,WAITING,0,0.721|0.837|0.795|0.706,,inf,
53.817,1,0.31243,0.92699,0.31631,0.05016,WAITING,0,0.717|0.813|0.776|0.662,,inf,
53.914,1,0.33822,0.93614,0.32181,0.08502,WAITING,0,0.730|0.819|0.778|0.647,,inf,
53.994,1,0.41544,0.95751,0.33346,0.24028,IN_MOTION,4,0.761|0.856|0.797|0.650,,inf,
54.089,1,0.53802,0.97969,0.33942,0.36701,IN_MOTION,5,0.788|0.902|0.806|0.633,,inf,
54.250,1,0.65914,0.99806,0.34634,0.35370,IN_MOTION,6,0.765|0.844|0.766|0.597,,inf,
54.335,1,0.80658,1.00257,0.35313,0.41771,IN_MOTION,7,0.803|0.877|0.767|0.608,,inf,
54.426,1,0.96619,0.99951,0.35952,0.44406,IN_MOTION,8,0.797|0.866|0.742|0.545,,inf,
54.572,1,1.08545,0.99752,0.36279,0.32876,IN_MOTION,9,0.778|0.821|0.726|0.523,,inf,
54.683,1,1.16153,0.99216,0.35029,0.21774,IN_MOTION,10,0.814|0.861|0.739|0.467,,inf,
54.779,1,1.20230,0.98678,0.34089,0.12063,IN_MOTION,11,0.839|0.875|0.761|0.504,,inf,
54.874,1,1.22739,0.98501,0.34271,0.07341,IN_MOTION,12,0.830|0.874|0.767|0.529,,inf,
55.029,1,1.24324,0.98529,0.34405,0.04607,IN_MOTION,13,0.828|0.878|0.778|0.540,,inf,
55.120,1,1.25423,0.98061,0.33461,0.03570,IN_MOTION,14,0.846|0.901|0.812|0.551,,inf,
55.206,1,1.25153,0.98054,0.33479,0.00805,IN_MOTION,15,0.857|0.902|0.791|0.589,,inf,
55.299,1,1.24725,0.98293,0.33758,0.01454,IN_MOTION,16,0.855|0.903|0.818|0.602,,inf,
55.435,1,1.24372,0.98715,0.33989,0.01617,IN_MOTION,17,0.850|0.912|0.823|0.610,,inf,
55.532,1,1.25025,0.99275,0.34494,0.02494,WAITING,0,0.838|0.903|0.806|0.564,,inf,
55.636,1,1.25090,0.99331,0.33899,0.00252,WAITING,0,0.847|0.910|0.823|0.600,,inf,
55.791,1,1.24949,0.99369,0.33897,0.00433,WAITING,0,0.841|0.901|0.805|0.577,,inf,
55.872,1,1.24625,0.99519,0.33817,0.01054,WAITING,0,0.854|0.915|0.810|0.602,,inf,
55.970,1,1.24725,0.99840,0.33444,0.01005,WAITING,0,0.851|0.913|0.803|0.623,,inf,
56.066,1,1.24981,1.00084,0.33272,0.01063,WAITING,0,0.860|0.925|0.832|0.649,,inf,
56.253,1,1.24750,0.99728,0.32188,0.01317,WAITING,0,0.905|0.971|0.855|0.622,,inf,
56.346,1,1.24227,0.99876,0.32786,0.01658,WAITING,0,0.879|0.947|0.843|0.645,,inf,
56.453,1,1.23030,1.00485,0.33607,0.03996,WAITING,0,0.823|0.897|0.834|0.554,,inf,
56.673,1,1.21770,1.00461,0.32808,0.03840,WAITING,0,0.854|0.931|0.841|0.540,,inf,
56.768,1,1.18904,1.00167,0.34115,0.08446,WAITING,0,0.797|0.880|0.793|0.552,,inf,
56.857,1,1.14712,0.99851,0.31381,0.13397,IN_MOTION,4,0.834|0.693|0.807|0.603,,inf,
56.993,0,,,,0.00000,IN_MOTION,4,,,,
57.138,1,0.90872,0.98144,0.31821,0.75111,IN_MOTION,5,0.822|0.932|0.875|0.686,,inf,
57.213,1,0.71596,0.97047,0.33781,0.57153,IN_MOTION,6,0.763|0.882|0.836|0.623,,inf,
57.338,1,0.55861,0.96086,0.33241,0.47425,IN_MOTION,7,0.752|0.859|0.820|0.655,,inf,
57.482,1,0.45650,0.95094,0.32162,0.31898,IN_MOTION,8,0.750|0.880|0.860|0.691,,inf,
57.566,1,0.39529,0.94367,0.31912,0.19316,IN_MOTION,9,0.756|0.883|0.862|0.690,,inf,
57.650,1,0.35757,0.93456,0.31367,0.12372,IN_MOTION,10,0.762|0.892|0.859|0.695,,inf,
57.791,1,0.33675,0.92917,0.31403,0.06849,IN_MOTION,11,0.757|0.885|0.860|0.691,,inf,
57.891,1,0.32470,0.92770,0.31377,0.03869,IN_MOTION,12,0.753|0.890|0.860|0.694,,inf,
57.949,1,0.31967,0.92887,0.31565,0.01635,IN_MOTION,13,0.754|0.887|0.861|0.684,,inf,
57.995,1,0.31670,0.93087,0.31576,0.01134,IN_MOTION,14,0.760|0.888|0.858|0.687,,inf,
58.061,1,0.31390,0.93310,0.31708,0.01130,IN_MOTION,15,0.758|0.885|0.855|0.692,,inf,
58.216,1,0.31314,0.93385,0.31619,0.00338,IN_MOTION,16,0.757|0.888|0.860|0.687,,inf,
58.322,1,0.31159,0.93480,0.31544,0.00576,WAITING,0,0.752|0.888|0.854|0.677,,inf,
58.586,1,0.31389,0.93547,0.31729,0.00755,WAITING,0,0.754|0.884|0.855|0.683,,inf,
58.672,1,0.31419,0.93519,0.31692,0.00129,WAITING,0,0.752|0.883|0.845|0.683,,inf,
58.769,1,0.31139,0.93596,0.31436,0.00924,WAITING,0,0.761|0.894|0.863|0.694,,inf,
58.837,1,0.31076,0.93582,0.31476,0.00205,WAITING,0,0.758|0.892|0.859|0.690,,inf,
58.993,1,0.31099,0.93499,0.31249,0.00275,WAITING,0,0.759|0.901|0.869|0.695,,inf,
59.079,1,0.31102,0.93476,0.31334,0.00076,WAITING,0,0.760|0.891|0.863|0.691,,inf,
59.173,1,0.32638,0.93784,0.31775,0.04931,WAITING,0,0.756|0.876|0.845|0.667,,inf,
59.312,1,0.36373,0.93914,0.32022,0.11671,WAITING,0,0.761|0.864|0.833|0.631,,inf,
59.449,1,0.43948,0.94272,0.32935,0.23024,IN_MOTION,4,0.735|0.847|0.806|0.618,,inf,
59.541,1,0.56498,0.95660,0.33548,0.37637,IN_MOTION,5,0.790|0.883|0.828|0.602,,inf,
59.633,1,0.70887,0.97750,0.34402,0.42265,IN_MOTION,6,0.783|0.866|0.786|0.540,,inf,
59.772,1,0.85532,0.98981,0.34105,0.43094,IN_MOTION,7,0.782|0.867|0.799|0.592,,inf,
59.866,1,0.96550,0.99484,0.33670,0.32757,IN_MOTION,8,0.786|0.869|0.809|0.599,,inf,
59.926,1,1.05579,0.99626,0.34163,0.26432,IN_MOTION,9,0.811|0.877|0.789|0.543,,inf,
60.051,1,1.11085,0.99524,0.34477,0.15974,IN_MOTION,10,0.792|0.864|0.794|0.452,,inf,
60.303,1,1.14072,0.99502,0.34367,0.08692,IN_MOTION,11,0.806|0.884|0.809|0.493,,inf,
60.448,1,1.15606,0.99683,0.34350,0.04494,IN_MOTION,12,0.805|0.889|0.816|0.567,,inf,
60.590,1,1.16617,0.99787,0.34706,0.02928,IN_MOTION,13,0.793|0.869|0.797|0.504,,inf,
60.667,1,1.16912,0.99978,0.34898,0.01008,IN_MOTION,14,0.781|0.869|0.798|0.551,,inf,
60.761,1,1.17206,1.00192,0.34726,0.01048,IN_MOTION,15,0.795|0.875|0.792|0.550,,inf,
60.835,1,1.17344,1.00398,0.34647,0.00716,IN_MOTION,16,0.796|0.876|0.809|0.539,,inf,
61.005,1,1.17581,1.00670,0.34956,0.01032,WAITING,0,0.791|0.868|0.795|0.523,,inf,
61.132,1,1.17555,1.00624,0.34482,0.00153,WAITING,0,0.805|0.886|0.819|0.583,,inf,
61.234,1,1.17592,1.00669,0.34743,0.00166,WAITING,0,0.807|0.880|0.808|0.525,,inf,
61.371,1,1.17465,1.00401,0.34416,0.00862,WAITING,0,0.808|0.887|0.805|0.513,,inf,
61.453,1,1.17235,1.00463,0.35028,0.00679,WAITING,0,0.783|0.864|0.793|0.521,,inf,
61.541,1,1.17011,1.00413,0.34840,0.00658,WAITING,0,0.805|0.870|0.801|0.519,,inf,
61.655,1,1.16887,1.00337,0.35063,0.00415,WAITING,0,0.782|0.861|0.786|0.505,,inf,
61.790,1,1.17022,1.00249,0.34851,0.00461,WAITING,0,0.788|0.873|0.798|0.525,,inf,
61.880,1,1.16796,1.00234,0.34939,0.00647,WAITING,0,0.787|0.868|0.785|0.522,,inf,
61.939,1,1.16537,1.00375,0.35343,0.00835,WAITING,0,0.786|0.855|0.780|0.514,,inf,
62.024,1,1.12277,0.98830,0.34768,0.13034,WAITING,0,0.739|0.823|0.761|0.532,,inf,
62.140,1,1.05553,0.97717,0.35052,0.19442,IN_MOTION,4,0.720|0.812|0.775|0.638,,inf,
62.257,1,0.97142,0.96389,0.35272,0.24140,IN_MOTION,5,0.698|0.728|0.491|0.610,,inf,
62.332,1,0.89233,0.94192,0.34109,0.24066,IN_MOTION,6,0.739|0.842|0.773|0.593,,inf,
62.422,1,0.80492,0.93062,0.33867,0.26026,IN_MOTION,7,0.798|0.826|0.739|0.535,,inf,
62.515,1,0.70403,0.92297,0.35011,0.28897,IN_MOTION,8,0.664|0.808|0.733|0.583,,inf,
62.654,1,0.60301,0.91924,0.34109,0.29639,IN_MOTION,9,0.654|0.779|0.753|0.566,,inf,
62.734,1,0.52324,0.90875,0.32062,0.25095,IN_MOTION,10,0.697|0.816|0.800|0.660,,inf,
62.823,1,0.45712,0.89316,0.30560,0.22230,IN_MOTION,11,0.712|0.845|0.826|0.663,,inf,
62.913,1,0.41207,0.88280,0.29519,0.15659,IN_MOTION,12,0.733|0.876|0.870|0.702,,inf,
63.036,1,0.38239,0.87645,0.28926,0.10493,IN_MOTION,13,0.740|0.888|0.875|0.716,,inf,
63.113,1,0.35945,0.87267,0.28495,0.08159,IN_MOTION,14,0.748|0.890|0.880|0.708,,inf,
63.189,1,0.34625,0.87110,0.28570,0.04653,IN_MOTION,15,0.746|0.892|0.874|0.711,,inf,
63.273,1,0.34117,0.86949,0.28539,0.01868,IN_MOTION,16,0.750|0.890|0.867|0.708,,inf,
63.416,1,0.33696,0.86804,0.28423,0.01567,IN_MOTION,17,0.743|0.886|0.871|0.710,,inf,
63.498,1,0.33564,0.86660,0.28278,0.00689,IN_MOTION,18,0.749|0.892|0.871|0.708,,inf,
63.568,1,0.33359,0.86605,0.28244,0.00753,IN_MOTION,19,0.743|0.889|0.872|0.706,,inf,
63.649,1,0.33473,0.86641,0.28426,0.00421,WAITING,0,0.746|0.887|0.870|0.710,,inf,
63.857,1,0.33381,0.86605,0.28333,0.00350,WAITING,0,0.745|0.891|0.874|0.709,,inf,
63.939,1,0.33426,0.86620,0.28460,0.00168,WAITING,0,0.737|0.886|0.870|0.709,,inf,
64.027,1,0.33331,0.86717,0.28464,0.00480,WAITING,0,0.742|0.887|0.872|0.709,,inf,
64.120,1,0.33357,0.86745,0.28471,0.00134,WAITING,0,0.745|0.888|0.875|0.717,,inf,
64.287,1,0.33459,0.86654,0.28414,0.00482,WAITING,0,0.740|0.885|0.865|0.710,,inf,
64.369,1,0.33278,0.86575,0.28276,0.00699,WAITING,0,0.740|0.890|0.881|0.713,,inf,
64.449,1,0.35187,0.86712,0.28731,0.06664,WAITING,0,0.743|0.880|0.861|0.674,,inf,
64.587,1,0.37850,0.87228,0.29692,0.09133,IN_MOTION,4,0.708|0.840|0.820|0.594,,inf,
64.666,1,0.43025,0.88514,0.32022,0.16653,IN_MOTION,5,0.666|0.775|0.749|0.556,,inf,
64.724,1,0.51331,0.91023,0.32770,0.26477,IN_MOTION,6,0.664|0.703|0.630|0.584,,inf,
64.809,1,0.58982,0.92757,0.33087,0.23712,IN_MOTION,7,0.680|0.663|0.546|0.531,,inf,
64.882,1,0.67812,0.94732,0.33673,0.26869,IN_MOTION,8,0.716|0.808|0.788|0.592,,inf,
64.959,1,0.78822,0.96411,0.33879,0.32875,IN_MOTION,9,0.769|0.857|0.790|0.566,,inf,
65.016,1,0.88279,0.97078,0.33274,0.28493,IN_MOTION,10,0.788|0.883|0.832|0.633,,inf,
65.072,1,0.95419,0.97026,0.33049,0.21602,IN_MOTION,11,0.789|0.883|0.823|0.619,,inf,
65.154,1,1.00076,0.96826,0.32945,0.14150,IN_MOTION,12,0.799|0.890|0.816|0.616,,inf,
65.237,1,1.03156,0.96716,0.33149,0.09297,IN_MOTION,13,0.798|0.886|0.821|0.593,,inf,
65.391,1,1.05076,0.96632,0.33027,0.05819,IN_MOTION,14,0.800|0.890|0.822|0.596,,inf,
65.474,1,1.06116,0.96627,0.33093,0.03141,IN_MOTION,15,0.807|0.896|0.827|0.594,,inf,
65.544,1,1.06516,0.96747,0.33366,0.01254,IN_MOTION,16,0.793|0.892|0.823|0.606,,inf,
65.601,1,1.06779,0.96821,0.33461,0.00814,IN_MOTION,17,0.791|0.887|0.821|0.595,,inf,
65.691,1,1.07047,0.96898,0.33515,0.00831,IN_MOTION,18,0.790|0.882|0.812|0.590,,inf,
65.827,1,1.07256,0.96982,0.33374,0.00677,IN_MOTION,19,0.796|0.887|0.816|0.596,,inf,
65.934,1,1.07354,0.97035,0.33311,0.00335,WAITING,0,0.797|0.889|0.816|0.593,,inf,
66.094,1,1.07474,0.97383,0.33591,0.01094,WAITING,0,0.789|0.883|0.817|0.601,,inf,
66.237,1,1.07561,0.97621,0.33447,0.00758,WAITING,0,0.795|0.892|0.817|0.595,,inf,
66.333,1,1.07965,0.98010,0.33351,0.01681,WAITING,0,0.810|0.896|0.831|0.594,,inf,
66.416,1,1.08231,0.98297,0.33493,0.01169,WAITING,0,0.803|0.893|0.822|0.603,,inf,
66.494,1,1.08189,0.98497,0.33459,0.00611,WAITING,0,0.802|0.896|0.828|0.623,,inf,
66.701,1,1.08244,0.98603,0.33318,0.00358,WAITING,0,0.805|0.904|0.839|0.627,,inf,
66.782,1,1.08454,0.98648,0.33238,0.00646,WAITING,0,0.815|0.902|0.828|0.606,,inf,
66.871,1,1.08206,1.00561,0.33834,0.05701,WAITING,0,0.309|0.552|0.495|0.519,,inf,
67.053,1,1.10245,1.02981,0.33284,0.09506,IN_MOTION,4,0.364|0.474|0.565|0.552,,inf,
67.149,1,1.15940,1.01303,0.36209,0.16398,IN_MOTION,5,0.657|0.899|0.955|0.884,,inf,
67.206,1,1.18242,0.96764,0.34451,0.14773,IN_MOTION,6,0.715|0.744|0.690|0.622,,inf,
67.260,0,,,,0.00000,IN_MOTION,6,,,,
67.418,0,,,,0.00000,IN_MOTION,6,,,,
67.555,0,,,,0.00000,IN_MOTION,6,,,,
67.643,0,,,,0.00000,IN_MOTION,6,,,,
67.828,0,,,,0.00000,IN_MOTION,6,,,,
67.956,0,,,,0.00000,IN_MOTION,6,,,,
68.033,0,,,,0.00000,WAITING,0,,,,
68.289,1,0.83170,0.95449,0.19181,1.82978,WAITING,0,1.043|1.192|1.092|0.847,,inf,
68.372,1,0.64968,0.93860,0.19348,0.94437,IN_MOTION,2,1.088|1.216|1.148|0.911,,inf,
68.454,1,0.55026,0.89665,0.21836,0.49417,IN_MOTION,3,0.923|0.948|0.883|0.751,,inf,
68.621,1,0.49707,0.84868,0.20057,0.35711,IN_MOTION,4,1.116|1.215|1.101|0.864,,inf,
68.701,1,0.46995,0.79764,0.20553,0.28121,IN_MOTION,5,1.063|1.164|1.001|0.792,,inf,
68.773,1,0.41077,0.74051,0.21533,0.38200,IN_MOTION,6,0.906|0.867|0.652|0.437,,inf,
68.844,1,0.34613,0.70791,0.19609,0.36920,IN_MOTION,7,0.998|1.101|1.027|1.012,,inf,
68.973,1,0.29949,0.69847,0.23927,0.19889,IN_MOTION,8,0.343|0.277|0.278|0.327,,inf,
69.057,1,0.25199,0.70085,0.26091,0.18227,IN_MOTION,9,0.412|0.309|0.284|0.312,,inf,
69.136,1,0.20364,0.70159,0.26802,0.18043,IN_MOTION,10,0.208|0.128|0.046|0.054,,inf,
69.217,1,0.15143,0.70043,0.28724,0.18179,IN_MOTION,11,0.226|0.164|0.088|0.035,,inf,
69.388,1,0.11855,0.69951,0.28826,0.11413,IN_MOTION,12,0.261|0.184|0.106|0.017,,inf,
69.487,1,0.10156,0.69787,0.28437,0.06002,IN_MOTION,13,0.278|0.200|0.118|0.026,,inf,
69.567,1,0.09110,0.70682,0.28340,0.04858,IN_MOTION,14,0.204|0.152|0.072|0.044,,inf,
69.636,1,0.08294,0.71333,0.28245,0.03697,IN_MOTION,15,0.277|0.205|0.092|0.023,,inf,
69.758,1,0.07592,0.71858,0.27874,0.03145,IN_MOTION,16,0.272|0.202|0.092|0.029,,inf,
